Unnamed: 0,average_length(inches)),average_weight(ounces)),ph_of_water,life_span,idlewater,lakes,ponds,rivers,slowmovingwaters,Black_and_Orange,Calico,Green_and_Chocolate,Orange,Red_and_Silver,Red_and_White_Bi_Color,Reddish_Orange,White,Yellow,Female,Male
775,11.0,3.44,6.1,12.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
451,16.44,13.6,6.4,19.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906,16.59,17.75,6.3,27.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1125,16.43,5.3,7.5,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
537,15.94,11.15,7.5,27.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
712,1.41,11.17,6.1,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1370,4.52,12.5,7.3,4.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
833,16.24,8.25,7.6,13.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
131,2.37,14.91,7.2,12.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
1954,16.69,7.72,6.4,6.2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1578,13.34,17.12,7.1,19.4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
1319,2.7,5.79,6.7,17.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
693,13.69,8.95,6.1,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1269,8.37,14.11,7.5,3.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
448,13.07,5.01,6.0,26.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1853,2.64,12.03,7.7,1.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1073,10.48,14.86,7.7,27.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1211,11.32,15.96,6.1,17.9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
1330,15.77,8.96,6.5,25.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1481,16.86,10.05,7.2,6.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1837,15.43,11.59,6.7,26.7,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1599,2.26,12.82,6.7,2.9,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1999,12.14,13.14,6.3,15.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1704,3.24,5.2,7.6,27.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
461,2.6,9.64,7.0,24.6,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
1932,4.96,14.74,6.0,27.2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
972,5.03,10.45,6.2,19.3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
372,18.19,15.0,6.8,16.3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
777,4.69,17.81,6.2,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1466,3.74,4.94,6.1,15.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
830,5.21,10.0,7.9,9.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1564,3.99,16.77,7.5,11.7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1277,1.39,15.6,7.2,4.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1613,18.52,17.72,6.2,6.9,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
135,8.72,14.44,7.1,14.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
256,9.13,12.07,6.9,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
696,7.0,14.14,6.3,9.4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
391,8.9,18.28,6.4,21.7,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
890,6.95,11.11,7.9,25.5,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1306,1.0,9.43,7.0,17.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
726,16.3,11.37,7.2,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
586,5.19,13.56,6.1,27.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
850,5.93,18.41,6.2,27.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1706,11.96,13.03,6.9,23.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1176,17.81,17.99,6.6,3.4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
902,6.58,17.96,6.1,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1131,13.76,18.58,7.6,24.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
239,15.9,13.73,6.2,12.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
798,6.4,18.23,6.8,24.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
871,3.56,11.3,6.4,26.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1632,6.75,5.81,7.5,12.4,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1
789,2.11,13.71,6.6,20.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1471,2.25,16.31,6.4,17.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
590,9.83,13.26,6.6,11.8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1314,4.38,17.87,7.2,19.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
919,6.79,7.33,6.7,26.6,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
495,16.96,18.83,7.8,11.3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1337,17.02,17.19,6.3,26.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1662,5.16,18.53,7.0,9.5,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0
794,12.26,18.05,7.1,6.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
801,3.34,18.38,6.3,12.7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
781,11.43,11.38,6.1,26.4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1949,5.93,10.02,6.2,4.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
765,17.96,16.73,6.0,25.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
852,1.69,11.07,6.8,28.0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1824,4.93,9.96,6.3,14.6,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1
417,4.87,5.17,6.6,8.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1713,6.53,10.12,6.1,8.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1024,12.15,13.81,6.1,21.6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1686,10.97,11.85,6.6,3.8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
892,2.46,16.92,6.7,12.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
683,2.01,15.61,6.1,17.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
321,9.39,5.91,7.4,23.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
345,1.0,18.12,7.3,1.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
899,4.79,11.22,6.2,16.3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1915,4.39,6.16,7.2,26.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1543,15.66,11.6,6.1,4.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
337,2.05,10.04,6.2,22.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
818,7.71,15.23,6.4,15.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
954,6.36,14.99,6.2,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1342,12.91,11.48,7.1,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
787,17.48,13.22,6.2,18.2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
530,16.53,10.68,6.3,14.1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1
1263,14.78,5.79,6.2,9.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
675,7.15,14.7,6.1,16.4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
178,16.9,18.33,6.4,10.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1107,2.84,15.22,6.3,11.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,1.02,4.64,6.2,26.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
810,12.82,18.4,6.3,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
497,4.04,11.73,8.0,23.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
664,18.1,6.9,7.3,15.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
425,3.47,9.76,7.3,25.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,16.32,12.52,7.2,2.0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0
1130,3.63,15.14,6.0,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1595,11.98,10.86,6.9,5.9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
390,5.95,11.79,6.0,5.1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
1999,5.21,12.62,6.4,26.3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1944,3.19,12.88,6.8,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1567,17.45,10.79,7.0,3.9,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
1897,5.56,15.57,6.4,23.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
450,4.6,17.04,6.1,15.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1192,16.87,18.29,6.3,1.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1418,4.93,14.77,6.2,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
412,6.72,8.17,6.2,13.6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
864,3.57,17.13,7.2,14.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
217,15.16,13.01,7.5,13.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1024,16.8,15.17,6.8,4.7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1315,14.89,14.76,7.0,4.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1870,11.06,6.24,6.9,24.8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
1448,3.31,10.37,6.4,26.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
893,1.0,10.46,7.7,21.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1652,4.8,11.31,6.8,1.3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1571,13.28,9.44,7.6,22.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
960,7.28,12.89,7.1,11.1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1
1167,17.43,13.02,7.4,8.3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
379,16.39,18.16,7.7,14.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1523,1.01,18.96,6.0,5.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1541,17.42,18.63,6.4,15.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1578,16.24,14.74,6.8,6.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1175,11.52,18.4,6.8,5.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1834,8.05,11.79,6.8,13.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1274,11.0,14.76,7.6,10.9,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1403,13.04,13.98,7.1,24.8,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
445,15.92,13.5,7.2,15.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
1126,12.31,5.31,7.3,28.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1829,16.3,16.54,6.3,25.8,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1517,2.78,10.09,6.7,27.7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
277,10.82,5.57,6.2,13.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1398,10.46,10.92,6.2,9.4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1480,12.87,3.83,6.7,26.8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
572,19.59,5.55,7.3,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1216,11.77,12.1,6.0,20.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,14.25,13.01,7.8,10.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1612,10.05,10.05,7.0,13.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
768,16.61,10.92,6.1,24.7,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1438,3.73,10.14,7.6,5.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1999,7.49,8.43,6.3,25.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1367,6.39,10.42,7.7,16.4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1846,4.28,7.38,6.8,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1336,10.75,14.88,7.0,21.2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
818,4.23,13.83,6.3,16.6,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
212,9.29,15.38,7.2,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
613,7.91,9.32,6.2,24.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1244,8.15,11.15,7.3,11.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1180,4.53,7.37,6.2,24.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
781,18.28,10.67,7.5,26.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1580,16.42,9.42,6.2,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1866,10.13,14.36,7.5,7.9,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1
840,17.87,16.25,7.8,5.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1344,15.25,18.03,6.5,5.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1212,6.41,11.53,6.4,12.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
790,2.85,15.04,7.0,15.9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
770,1.56,17.09,6.1,22.4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
871,3.16,12.1,7.2,4.9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
356,3.28,16.94,7.1,24.6,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
712,16.7,17.58,6.4,4.5,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
1448,17.4,14.71,7.0,13.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
323,17.09,18.96,6.6,4.7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
590,10.04,4.87,6.6,3.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2,7.58,11.6,6.6,12.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1111,6.01,10.86,6.6,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1568,10.89,16.37,6.7,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1203,14.81,11.98,7.1,23.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1457,15.22,16.59,6.2,14.4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1200,12.11,5.01,7.7,27.3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
1999,9.5,17.58,6.3,6.3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1332,16.76,9.44,6.5,24.7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
1816,4.33,5.86,6.6,7.5,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
878,15.27,15.37,7.4,6.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
1917,5.94,15.48,6.2,13.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
673,6.64,18.96,6.2,24.3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
797,10.9,9.59,6.9,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
931,15.44,9.4,6.5,27.6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1294,2.99,14.06,6.1,25.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
380,17.89,14.39,7.6,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1395,2.39,17.59,7.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
339,9.91,14.14,6.2,25.8,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0
1047,7.36,12.45,6.8,24.8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
821,18.18,11.94,7.4,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1278,6.43,16.65,6.0,14.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
285,2.8,10.9,7.0,12.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
881,10.62,8.99,7.0,22.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1787,2.12,12.38,7.2,2.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
637,11.84,16.99,7.5,14.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1057,15.12,9.82,6.6,15.9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
1856,1.24,15.18,7.1,14.6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
365,17.74,17.4,7.8,2.5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
806,8.14,18.0,6.2,27.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1469,16.82,4.52,6.4,16.6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1770,16.77,17.92,7.1,26.2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
663,6.12,11.89,7.0,27.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
771,8.03,17.08,7.7,28.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
814,17.16,11.12,7.1,20.8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1289,1.86,10.64,6.5,5.4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0
976,2.57,11.13,6.1,25.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1854,8.18,12.43,7.1,18.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1284,5.01,18.54,6.8,8.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1955,15.0,8.91,6.7,16.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1618,3.61,17.83,6.2,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
891,5.9,18.48,7.8,8.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1291,4.23,18.02,6.3,4.1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
191,16.9,18.09,6.3,3.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1164,15.16,15.9,7.5,27.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
843,8.16,13.61,6.9,11.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
309,6.52,11.85,6.4,23.9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1197,17.5,8.34,6.1,5.7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
727,12.63,6.13,6.4,23.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
419,11.72,14.18,6.2,23.9,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1631,17.85,11.62,6.0,26.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1932,14.15,18.29,6.4,3.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1042,12.64,9.28,6.2,17.7,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
1330,9.23,3.07,6.4,8.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1568,17.63,13.05,6.2,19.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
100,13.96,18.96,6.3,16.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1187,4.09,14.83,6.1,20.8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
552,7.64,18.68,6.3,15.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,16.75,12.78,6.5,23.1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
689,12.44,18.96,6.0,5.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1543,2.05,18.41,6.3,27.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1435,2.72,12.89,7.1,28.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
763,10.9,14.34,6.5,25.8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1502,1.0,15.07,7.4,28.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1666,9.47,18.61,7.2,28.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1614,11.03,14.6,6.4,12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
402,14.76,13.31,7.5,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
423,16.65,18.96,6.9,25.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1686,11.17,18.07,7.8,27.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
672,16.71,15.92,6.3,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1926,1.0,8.47,7.5,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
899,14.7,5.01,7.3,25.7,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1474,12.7,11.08,7.6,5.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1526,6.86,10.97,7.1,15.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1543,14.61,8.94,6.3,21.1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
934,17.32,15.16,6.1,24.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
752,2.74,15.27,6.4,21.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1080,12.62,12.6,7.7,26.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
758,17.97,11.18,7.2,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1458,1.86,18.65,7.2,25.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1666,14.91,9.93,6.4,4.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
163,1.43,17.06,7.1,27.6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1142,2.53,18.55,6.5,6.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1067,3.37,15.79,6.0,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
927,12.73,17.78,7.6,12.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1553,16.77,13.8,6.0,3.6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
936,6.99,13.43,6.2,16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1628,15.79,6.95,6.1,15.8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
161,6.28,17.82,7.3,24.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1858,9.46,2.6,6.4,23.6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1583,17.48,6.63,6.8,7.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
688,16.42,11.1,6.7,20.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1711,17.59,14.53,6.6,9.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
753,16.48,12.13,6.3,25.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1779,1.0,12.38,6.3,20.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
409,16.37,12.63,7.2,21.2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
756,10.67,6.31,6.2,18.8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1804,5.63,8.27,6.9,28.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
109,13.99,16.53,6.3,12.6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
963,8.48,7.12,6.3,24.2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1448,2.02,5.79,6.2,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1876,13.8,16.58,6.7,14.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,1.83,5.85,6.2,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
767,16.17,10.1,6.2,27.4,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1109,10.01,17.31,6.3,27.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
703,15.7,18.63,6.2,18.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
941,5.11,18.96,6.7,13.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1678,4.47,14.73,6.9,17.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1759,3.58,18.63,7.5,10.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1099,12.38,15.92,6.6,8.2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
361,15.01,5.68,6.4,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1454,7.0,18.46,7.1,2.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1292,7.61,12.71,7.7,22.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1801,13.61,16.9,6.4,14.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1230,16.23,11.64,6.4,5.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1137,11.29,6.91,7.2,5.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
